"age"	"hours"	"edu"	"race"	"mari.sta"	"workclass"	"gender"	"income"
"3153"	29	35	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3154"	24	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3155"	54	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3156"	28	40	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3157"	25	40	"dropout"	"White"	"Not_married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3158"	50	40	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3159"	59	42	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"3160"	58	47	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"3161"	55	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"3162"	58	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"3163"	46	42	"Bachelors"	"White"	"Separated"	"Private"	"Female"	">50K"
"3164"	40	50	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"3165"	40	40	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3166"	57	40	"HighGrad"	"White"	"Separated"	"Local-gov"	"Female"	"<=50K"
"3167"	46	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3168"	36	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3169"	29	40	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3170"	32	40	"HighGrad"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"3171"	24	35	"HighGrad"	"White"	"Not_married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3172"	63	40	"Master"	"Other"	"Married"	"Private"	"Male"	">50K"
"3173"	23	15	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3174"	36	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3175"	31	50	"Bachelors"	"White"	"Not_married"	"Private"	"Female"	">50K"
"3176"	52	72	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"3177"	60	40	"dropout"	"White"	"Separated"	"Local-gov"	"Female"	"<=50K"
"3178"	31	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3179"	35	40	"HighGrad"	"White"	"Not_married"	"Local-gov"	"Female"	"<=50K"
"3180"	24	40	"Bachelors"	"White"	"Not_married"	"Federal-gov"	"Female"	"<=50K"
"3181"	38	40	"Community"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"3182"	42	40	"HighGrad"	"Amer-Indian-Eskimo"	"Not_married"	"Private"	"Male"	"<=50K"
"3183"	24	20	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3184"	42	37	"Bachelors"	"White"	"Separated"	"Local-gov"	"Female"	"<=50K"
"3185"	54	40	"dropout"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3186"	19	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3187"	20	20	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3188"	21	40	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3189"	30	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3190"	34	78	"HighGrad"	"White"	"Married"	"Self-emp-inc"	"Male"	"<=50K"
"3191"	22	35	"Community"	"White"	"Not_married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3192"	45	40	"Bachelors"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3193"	32	40	"Community"	"Asian-Pac-Islander"	"Not_married"	"Private"	"Female"	"<=50K"
"3194"	28	60	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3195"	31	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3196"	40	50	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"3197"	30	50	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3198"	28	23	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3199"	21	44	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3200"	25	35	"Bachelors"	"White"	"Not_married"	"Local-gov"	"Male"	"<=50K"
"3201"	47	50	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3202"	50	50	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"3203"	23	20	"HighGrad"	"Black"	"Not_married"	"Private"	"Male"	"<=50K"
"3204"	54	70	"HighGrad"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3205"	24	36	"HighGrad"	"Black"	"Not_married"	"Local-gov"	"Male"	"<=50K"
"3206"	50	55	"Community"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"3207"	29	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3208"	36	40	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3209"	46	40	"Community"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"3210"	39	30	"Bachelors"	"White"	"Married"	"Self-emp-inc"	"Male"	"<=50K"
"3211"	46	45	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3212"	36	60	"Community"	"White"	"Separated"	"Local-gov"	"Female"	"<=50K"
"3213"	64	37	"HighGrad"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"3214"	51	45	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"3215"	57	40	"Community"	"Black"	"Separated"	"Private"	"Male"	"<=50K"
"3216"	21	25	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3217"	53	45	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"3218"	61	30	"Master"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3219"	50	40	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3220"	74	30	"Community"	"White"	"Separated"	"Private"	"Female"	">50K"
"3221"	22	8	"Community"	"White"	"Not_married"	"State-gov"	"Female"	"<=50K"
"3222"	25	40	"HighGrad"	"White"	"Not_married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3223"	63	40	"Master"	"White"	"Separated"	"Self-emp-not-inc"	"Male"	">50K"
"3224"	38	40	"Community"	"White"	"Separated"	"Self-emp-inc"	"Male"	"<=50K"
"3225"	46	50	"Master"	"White"	"Married"	"Private"	"Male"	">50K"
"3226"	31	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3227"	54	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3228"	50	48	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"3229"	37	40	"Community"	"Black"	"Not_married"	"Federal-gov"	"Female"	"<=50K"
"3230"	37	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3231"	29	50	"Bachelors"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3232"	56	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"3233"	52	66	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"3234"	40	40	"Bachelors"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3235"	29	40	"Master"	"White"	"Married"	"Private"	"Male"	">50K"
"3236"	46	40	"HighGrad"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3237"	49	50	"Community"	"Black"	"Married"	"Private"	"Male"	"<=50K"
"3238"	37	45	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3239"	36	35	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3240"	32	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"3241"	53	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3242"	18	8	"dropout"	"Black"	"Not_married"	"Private"	"Male"	"<=50K"
"3243"	48	20	"HighGrad"	"White"	"Married"	"Private"	"Female"	"<=50K"
"3244"	26	40	"HighGrad"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"3245"	49	40	"HighGrad"	"Black"	"Separated"	"Private"	"Female"	"<=50K"
"3246"	41	40	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3247"	20	10	"Community"	"White"	"Not_married"	"Local-gov"	"Male"	"<=50K"
"3248"	56	48	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3249"	33	35	"Community"	"Black"	"Married"	"Private"	"Male"	"<=50K"
"3250"	29	40	"Community"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"3251"	29	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3252"	55	40	"HighGrad"	"White"	"Separated"	"Private"	"Male"	">50K"
"3253"	26	45	"Bachelors"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3254"	32	46	"Bachelors"	"White"	"Not_married"	"Private"	"Female"	">50K"
"3255"	33	55	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3256"	54	45	"Master"	"White"	"Married"	"Local-gov"	"Male"	">50K"
"3257"	33	16	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3258"	44	57	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3259"	47	40	"HighGrad"	"White"	"Married"	"Federal-gov"	"Male"	">50K"
"3260"	90	60	"Master"	"White"	"Widow"	"Self-emp-not-inc"	"Male"	"<=50K"
"3261"	26	14	"dropout"	"White"	"Not_married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3262"	44	40	"HighGrad"	"Asian-Pac-Islander"	"Married"	"Private"	"Male"	"<=50K"
"3263"	33	60	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3264"	28	50	"Community"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"3265"	26	18	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3266"	33	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3267"	39	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3268"	34	30	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Female"	"<=50K"
"3269"	70	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"3270"	18	30	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3271"	20	40	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3272"	65	40	"dropout"	"White"	"Married"	"Local-gov"	"Male"	"<=50K"
"3273"	52	48	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3274"	48	50	"Master"	"White"	"Married"	"Private"	"Male"	">50K"
"3275"	47	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3276"	21	30	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3277"	25	45	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3278"	59	36	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3279"	63	70	"dropout"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"3280"	34	50	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3281"	44	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3282"	45	60	"Bachelors"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3283"	48	40	"Bachelors"	"White"	"Married"	"Self-emp-inc"	"Male"	">50K"
"3284"	61	40	"HighGrad"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"3285"	44	40	"Community"	"White"	"Married"	"Self-emp-inc"	"Male"	"<=50K"
"3286"	42	40	"Community"	"White"	"Not_married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3287"	40	15	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3288"	22	21	"Master"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3289"	19	20	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3290"	25	40	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3291"	28	60	"Bachelors"	"White"	"Not_married"	"Self-emp-inc"	"Male"	"<=50K"
"3292"	33	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"3293"	29	40	"Community"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"3294"	19	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3295"	48	60	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"3296"	43	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"3297"	42	40	"Bachelors"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"3298"	63	25	"HighGrad"	"White"	"Married"	"Private"	"Female"	"<=50K"
"3299"	25	50	"Bachelors"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3300"	41	65	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3301"	66	15	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3302"	59	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"3303"	29	35	"Master"	"Black"	"Not_married"	"Local-gov"	"Female"	"<=50K"
"3304"	44	40	"HighGrad"	"White"	"Separated"	"Self-emp-not-inc"	"Male"	"<=50K"
"3305"	29	40	"dropout"	"Black"	"Separated"	"Private"	"Female"	"<=50K"
"3306"	41	42	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	">50K"
"3307"	44	40	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3308"	37	50	"Bachelors"	"White"	"Married"	"Self-emp-inc"	"Male"	">50K"
"3309"	70	22	"HighGrad"	"White"	"Married"	"Local-gov"	"Male"	"<=50K"
"3310"	25	30	"Bachelors"	"White"	"Not_married"	"Local-gov"	"Male"	"<=50K"
"3311"	42	30	"Community"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"3312"	47	40	"Bachelors"	"White"	"Married"	"Private"	"Female"	">50K"
"3313"	21	30	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3314"	72	35	"Community"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"3315"	56	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3316"	52	40	"HighGrad"	"White"	"Separated"	"Local-gov"	"Male"	"<=50K"
"3317"	37	45	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3318"	63	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3319"	41	40	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3320"	27	40	"Community"	"Black"	"Married"	"Private"	"Female"	"<=50K"
"3321"	60	45	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3322"	23	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3323"	44	40	"Community"	"Asian-Pac-Islander"	"Separated"	"Private"	"Male"	"<=50K"
"3324"	34	40	"HighGrad"	"White"	"Married"	"Local-gov"	"Male"	"<=50K"
"3325"	38	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"3326"	39	45	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"3327"	56	40	"Master"	"White"	"Separated"	"Private"	"Female"	">50K"
"3328"	53	40	"Community"	"White"	"Married"	"State-gov"	"Male"	"<=50K"
"3329"	55	50	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3330"	29	40	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3331"	56	40	"dropout"	"White"	"Married"	"Private"	"Male"	">50K"
"3332"	29	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"3333"	25	50	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3334"	47	50	"HighGrad"	"White"	"Widow"	"Private"	"Female"	">50K"
"3335"	44	60	"Bachelors"	"White"	"Separated"	"Self-emp-not-inc"	"Female"	">50K"
"3336"	27	40	"HighGrad"	"Black"	"Not_married"	"Private"	"Male"	"<=50K"
"3337"	47	50	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3338"	47	40	"dropout"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"3339"	42	48	"HighGrad"	"White"	"Married"	"Federal-gov"	"Male"	">50K"
"3340"	26	65	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3341"	38	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3342"	40	30	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3343"	30	40	"HighGrad"	"Black"	"Separated"	"Private"	"Female"	"<=50K"
"3344"	29	50	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3345"	41	45	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3346"	40	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3347"	46	40	"HighGrad"	"Black"	"Not_married"	"State-gov"	"Female"	"<=50K"
"3348"	54	40	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3349"	44	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"3350"	32	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3351"	64	38	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3352"	61	30	"HighGrad"	"White"	"Married"	"Local-gov"	"Male"	">50K"
"3353"	49	40	"dropout"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"3354"	59	45	"HighGrad"	"White"	"Married"	"Federal-gov"	"Male"	">50K"
"3355"	29	40	"HighGrad"	"Black"	"Not_married"	"Private"	"Male"	"<=50K"
"3356"	39	40	"Community"	"Black"	"Married"	"Private"	"Male"	"<=50K"
"3357"	22	40	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3358"	49	60	"HighGrad"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"3359"	32	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3360"	33	40	"Bachelors"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3361"	45	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3362"	23	25	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3363"	54	40	"HighGrad"	"White"	"Widow"	"Local-gov"	"Female"	"<=50K"
"3364"	39	80	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"3365"	22	25	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3366"	55	40	"dropout"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"3367"	38	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3368"	34	45	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"3369"	57	8	"Community"	"White"	"Married"	"Private"	"Female"	">50K"
"3370"	23	40	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3371"	30	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"3372"	38	45	"Community"	"White"	"Married"	"Private"	"Female"	">50K"
"3373"	34	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3374"	38	50	"HighGrad"	"White"	"Married"	"Local-gov"	"Female"	">50K"
"3375"	42	38	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3376"	52	40	"HighGrad"	"White"	"Married"	"Local-gov"	"Male"	">50K"
"3377"	32	55	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3378"	29	40	"Community"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"3379"	74	28	"HighGrad"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"3380"	48	40	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3381"	17	45	"dropout"	"White"	"Not_married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3382"	23	60	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3383"	22	15	"Bachelors"	"White"	"Not_married"	"Local-gov"	"Female"	"<=50K"
"3384"	53	50	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"3385"	20	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3386"	39	70	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"3387"	23	25	"Community"	"Black"	"Not_married"	"Private"	"Male"	"<=50K"
"3388"	30	32	"dropout"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3389"	34	45	"HighGrad"	"White"	"Not_married"	"Self-emp-not-inc"	"Female"	"<=50K"
"3390"	39	32	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3391"	37	40	"Community"	"White"	"Married"	"State-gov"	"Female"	">50K"
"3392"	28	60	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3393"	23	40	"Bachelors"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3394"	19	12	"Community"	"White"	"Not_married"	"State-gov"	"Female"	"<=50K"
"3395"	32	40	"HighGrad"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"3396"	23	44	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3397"	25	50	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"3398"	52	40	"dropout"	"Black"	"Widow"	"Private"	"Female"	"<=50K"
"3399"	22	30	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3400"	27	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3401"	32	35	"Bachelors"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3402"	39	50	"Community"	"Asian-Pac-Islander"	"Married"	"Local-gov"	"Male"	"<=50K"
"3403"	18	36	"HighGrad"	"White"	"Married"	"Private"	"Female"	"<=50K"
"3404"	28	40	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3405"	50	50	"Master"	"White"	"Married"	"Local-gov"	"Female"	">50K"
"3406"	72	25	"HighGrad"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"3407"	76	20	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3408"	35	40	"HighGrad"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"3409"	36	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"3410"	19	15	"HighGrad"	"White"	"Married"	"Private"	"Female"	"<=50K"
"3411"	23	30	"Bachelors"	"White"	"Not_married"	"State-gov"	"Male"	"<=50K"
"3412"	36	40	"Community"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"3413"	50	40	"Bachelors"	"White"	"Separated"	"Private"	"Male"	">50K"
"3414"	20	25	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3415"	64	80	"dropout"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3416"	53	40	"Community"	"White"	"Married"	"Local-gov"	"Male"	">50K"
"3417"	33	40	"Community"	"White"	"Separated"	"Self-emp-not-inc"	"Male"	"<=50K"
"3418"	30	40	"HighGrad"	"Black"	"Not_married"	"Private"	"Male"	"<=50K"
"3419"	31	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3420"	43	35	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3421"	38	40	"HighGrad"	"White"	"Married"	"Federal-gov"	"Male"	"<=50K"
"3422"	18	25	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3423"	46	40	"Bachelors"	"White"	"Married"	"Local-gov"	"Female"	">50K"
"3424"	46	40	"HighGrad"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"3425"	42	40	"Community"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"3426"	18	25	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3427"	23	40	"Community"	"White"	"Not_married"	"Local-gov"	"Male"	"<=50K"
"3428"	81	30	"dropout"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"3429"	35	21	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3430"	19	40	"dropout"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3431"	30	45	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3432"	24	45	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3433"	24	35	"dropout"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3434"	24	40	"dropout"	"Other"	"Not_married"	"Private"	"Male"	"<=50K"
"3435"	24	40	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3436"	37	40	"Community"	"Black"	"Separated"	"Private"	"Male"	"<=50K"
"3437"	50	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3438"	37	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"3439"	26	40	"Community"	"White"	"Separated"	"State-gov"	"Female"	"<=50K"
"3440"	18	25	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3441"	24	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"3442"	18	20	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3443"	38	40	"Master"	"Asian-Pac-Islander"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"3444"	33	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"3445"	25	40	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"3446"	23	26	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3447"	46	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	">50K"
"3448"	64	65	"Master"	"White"	"Married"	"Self-emp-inc"	"Male"	">50K"
"3449"	36	40	"Bachelors"	"Asian-Pac-Islander"	"Married"	"Private"	"Female"	"<=50K"
"3450"	31	40	"Community"	"Black"	"Married"	"Federal-gov"	"Male"	"<=50K"
"3451"	23	30	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3452"	61	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3453"	35	40	"Community"	"Black"	"Separated"	"Private"	"Female"	"<=50K"
"3454"	30	40	"dropout"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3455"	21	44	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"3456"	27	40	"Community"	"Black"	"Not_married"	"Private"	"Male"	"<=50K"
"3457"	26	30	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"3458"	26	40	"Community"	"Black"	"Married"	"State-gov"	"Male"	"<=50K"
"3459"	43	40	"Master"	"Asian-Pac-Islander"	"Married"	"Private"	"Male"	">50K"
"3460"	20	35	"HighGrad"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
